GLOBAL_ID,advertisement_id
30137,faa1c107-6fa9-41c9-8976-a0e6abf46938
30146,Opt-out
30250,81C88B54-917A-4C76-958C-A6649419DAF9
30375,10693fe2-5d18-4e1c-a835-8413d381b655
30434,c8cbf644-43b0-4207-98c2-e53cb2111b1e
30437,3e6d0b6e-5f04-428c-8248-0fd3dd1bb64e
30504,7502583d-6fc2-41c7-9f13-f2fc1bedcbe4
30505,Opt-out
30551,cc71bf92-7045-4a17-9cdc-28ca4eb779df
30561,Opt-out
30705,84c60c2d-6443-401c-b909-f1e8bbfdbf36
30749,0f32a4c2-9a87-4279-bfbe-4952d3723b78
30760,a4d79fbc-bfc6-40e8-863d-53f038a5e8ae
30937,0df6da4c-a469-45b1-996c-3fe6b1802873
31050,8fc52886-a581-4f49-b1c8-7ef9666648c6
31108,eda99aa3-7010-45d5-b175-295f63b1312e
31200,38306234-870a-4241-8a91-e5c6f200cbc2
31401,aca66a53-d363-4664-80fc-698d4eb96190
31566,fad83a7c-bbef-4c05-a61e-d528b24a733a
31587,ede07ce6-b3a3-4655-811d-df504c9f84d0
31632,85b81dd4-1e02-4d27-88be-ee452d6e160a
31633,c6ac6f6b-0b37-4309-871e-198c5f211870
31658,07a006bf-cb03-420d-838d-822fdae3c23b
31661,bccb7c4a-694a-45ce-b4b3-4061755086e4
31669,Opt-out
31675,Opt-out
31688,621dfe2e-30c4-487d-bbf8-1c3678f9f0c1
31912,3bfca573-e4d4-42b4-9d3b-360165e0a8dd
31963,dd027018-73d5-4625-9ca5-44eed108637a
32158,44545846-1ce0-41f1-9c05-566da16db49d
32180,Opt-out
32196,ac84e34f-c23e-41b9-9d01-c7feeeb43642
32213,57be7704-689d-451e-870e-167ae66aa979
32224,caa90eda-8e22-4e6b-8d42-dc42f1746166
32239,5802c943-07b3-46d1-a11e-2970218068b1
32248,BCB11018-AA41-4DA2-8D33-18191E217EF5
32263,97a45ccb-2e25-4883-95fd-0fa6ecae8f27
32277,Opt-out
32435,6df08a15-ff68-401c-97e1-07f11c57239a
32443,d631e0fe-fb61-479f-9c49-c6206e8009e2
32494,679e092a-913a-417d-80bb-3d0f540d9bc1
32653,616e93f6-0369-40ca-8508-a7e6dbd8481f
32702,42b04956-dacb-41ef-8b41-661427d414c9
32707,538e7577-4cca-4ed4-b0e2-2ce52c6aa8ae
32711,7d0d197a-a68b-4e3d-9513-b3553be4b304
32712,5e870499-3502-4551-af0c-b9052bb304dd
32743,aa643a0a-5a02-4791-92b5-3cd9472a114f
32929,E4DE7CA7-F313-48FB-8CF9-A7BA4003944C
33016,e36fb7fc-a8c8-4493-969f-859eed88a9b0
33087,3edb9790-4834-4593-bfe8-3b6a3253eb51
33092,Opt-out
33102,1DBCE30F-BF05-44B9-8EC8-09AA61B6F9D3
33132,4c8c248f-f030-41fc-86fd-642445d44d70
33144,2d5589e1-f78f-4c8e-acaa-ea009c580902
33210,9d72c849-20b3-4920-b674-7f813b6f1cef
33341,3109f86a-3869-44ee-9b8f-96a49451d407
33358,b081b1f8-9b46-4ffe-ade5-8d8179b1b952
33535,Opt-out
33639,9ae4f660-4a88-4f2c-ac4a-a2ae7956acd6
33731,cee577a3-85ec-4718-b0fd-20f12f960b6b
33751,62e12b3b-4ef4-495e-ae42-fcbe403c338b
33850,3bcb6d78-1568-4a8c-958c-34cb59b7d4fe
33868,7d519315-04bb-4273-8a81-8783929443d8
33901,Opt-out
33904,Opt-out
33956,ebcad0b2-f90e-4c43-989e-02aa18b5b3e4
33979,f7e720f4-5698-4c5c-8da9-04b92e02bc3e
34070,3cecab6b-2567-4c5e-b1ca-0fb709b5333c
34426,bd0fab11-3402-47e3-be81-7727bbb2ac40
34428,9e4772bc-7075-4608-8b9b-59c5e632a711
34579,7c9edc27-ea2a-4141-9a92-84364c6a47a5
34637,5fa9c776-b87d-4641-b3da-e26f2d2b9799
34681,086ec274-5bae-4cbb-a8fd-59eed8c8d050
34698,66349165-e32c-45d2-8bbd-d6ff927b9cf0
34723,Opt-out
34864,fc47b853-4db2-43d6-8fff-129b0cbb0254
34903,2a053b9d-a3ac-4b19-97f1-8daae319907a
35134,acc79ebb-5599-43b9-92d2-52499d1fdb93
35149,87425730-49d8-42df-821c-04083325eca4
35172,529b371f-3354-4c81-850b-5744f7fbfea0
35173,Opt-out
35267,Opt-out
35440,746babbc-8fd2-4362-8f21-4f56f0e79e04
35463,d53c1f44-890c-49f5-a91c-29b21f0a13af
35488,c2aa433b-f5cd-4fb3-9e19-506188218ad3
35527,Opt-out
35576,Opt-out
35612,bb94ff2c-7f10-4300-a3a6-8ecf2f7b5b2e
35654,b5629ea9-a7db-4a93-ab9b-a5ec93276ea5
35665,7b9500f5-cead-429a-8de1-19f314b35334
35748,d1eef156-6069-4d69-ad17-27476a2d606c
35911,cfb20106-adc8-4c78-8ed9-42d1316af4a0
35916,1cc8693a-164f-4dd4-9cea-b395087dcb9f
35917,349da034-33f9-4c64-8eb6-c993f29f68f2
35939,7cf8a43b-1eb8-4fd0-b3fc-90ece7fc98f4
36015,43aff346-9cd7-474e-a8d4-b573898987e6
36016,Opt-out
36021,9acf86e2-1460-4873-8906-2241d15836cd
36079,Opt-out
36101,1884b5e7-f555-4fac-8e3d-5de0b5895d25
36205,A1ADF1B5-C39D-4014-9C1E-DE6CBA518F3D
36317,b68cd87c-c4fb-4c90-a30a-070267541ea8
36378,14ed8658-cfd4-4478-9d35-c603e81aeef1
36507,20ff3fe8-1993-485f-adf1-d86fd4aa0c52
36545,96c00042-067c-4857-9110-32500d70d92f
36557,ac21f0d3-30a1-447f-b364-db02cf023f55
36596,295664c3-0912-46d5-b3ef-0ea26b70f7ab
36709,Opt-out
36785,Opt-out
36813,Opt-out
36836,2b9819d6-f43f-4860-86aa-19b52f90a16c
36902,Opt-out
36904,426a0d42-9bbd-403c-a47f-6630f6b475c9
36919,7de9d4e0-c347-4b8a-8606-75d53571780a
37031,Opt-out
37111,Opt-out
37122,e7d3ea27-1f5a-4f02-b9bf-f4a02f3cabd5
37130,0eb85278-8c4b-4e97-9620-14a725cfe797
37151,8204d724-cb21-452c-afe7-665220c08fb3
37255,Opt-out
37262,af269a7a-088d-4ae6-8c4e-0f21d8b54bb8
37265,2f46d858-9b38-4898-bb39-7c14c44c8dad
37449,3650a162-fa21-4a72-8db9-3d6a4250321a
37486,f959ed55-908f-4dd6-ac83-fe873089c4f3
37650,1a2bf50d-dcbc-43d6-b111-96b461a91fcc
37684,4b1dea77-19db-4cbb-879f-122337efe5d2
37740,f47849a3-541f-4530-ad3a-2b85d0eac12b
37764,847d730c-1cf2-4ed1-b64d-ea32e16310c6
37810,cb0960ef-6b92-41b8-ac49-89e586bed244
37825,b93c7d60-e495-4f60-8d64-048d0a6f9b5a
37836,7172eb62-5b4f-45e6-88eb-28173085a7d2
37930,d82e2cf5-2840-407a-ac4f-b6da9504ceb3
38174,3e28a8a5-89d6-4fa8-83fe-4e52c13819c9
38217,ffb159a5-6b3e-48eb-939f-e5de0f684a56
38224,1cfc52ae-d9c3-41a5-9011-ecd6090df236
38252,5768702f-4305-478f-96d7-1286b9962928
38321,67595f7b-bc41-442c-b1a8-5196ea023d5b
38400,AA1A4788-E0B8-4354-8164-A38FBC338B82
38438,67cc5b9e-05dd-4e53-8ba7-6bd817bb8916
38958,Opt-out
38983,1d86a4da-e92b-4b34-b47d-80e808bfa3a0
39031,35dff66f-6758-41e1-8b4e-2cf926146393
39048,d94b27f2-179a-442f-84ff-29331eae42ba
39087,77a4522c-6e96-4d30-a66c-4b26d5dd46e4
39137,b1a0d7c7-7d35-4ea7-84cf-60f0020b2b1f
39139,ba1e2019-38bb-4202-816e-9aa785368410
39170,Opt-out
39269,a5c09c32-d737-422f-9094-c87f4a0a5297
39270,55c05f5a-f26d-4c8d-8e6d-c11103d9ca4d
39325,afdc57e3-73e7-479b-8fa1-e9d6ce9589e9
39444,650c4941-496f-4e33-93f6-8fec47dec978
39446,8f470aff-130a-4918-83fe-37bfa9fd21db
39508,3b81c48b-4a10-4c62-bccf-49c433b7c629
39556,75c3669b-0bfa-49fd-b1cf-43af0b69e60a
39824,ff5d2816-9406-475b-8109-4483c68c7d74
39925,61c431fe-f49d-4bb0-b63e-8fb4c85d7945
40216,1ab22a34-f75f-4007-9f0f-7d0287895ed5
40300,0f3f7feb-7d3b-4916-b065-56785a9b3018
40435,cadcadf7-1d99-4413-889c-fa681103b60d
40469,4734d4b3-df75-4a74-b03e-2a6349f8c659
40474,818017ce-42e8-4054-ab59-1d4bcf7c6d1c
40525,d40adf96-5e09-4e44-82ca-192cadb856f7
40558,07fdbd27-60bf-4756-815b-3593f1fed4c1
40622,b2e7ab68-5847-4562-8d3e-beb7e14266ae
40670,96e561e7-65c1-4270-8a05-dfb8d9adef68
40712,8a62689b-eccb-4f9f-a4a8-04514e1e09de
40849,4bd134e2-ef94-4b3c-bb0a-51e8890bb20b
40906,Opt-out
40928,Opt-out
41016,Opt-out
41184,3e37e41a-342c-4ebb-be20-b7ee8f216f6e
41214,Opt-out
41226,883a02da-b024-4e3f-9147-0cbeb619bc63
41241,7a7ae798-1700-4bcf-ba52-1275165f5435
41307,9e9a0628-1de5-4419-9540-3c6768990717
41358,d49f91cd-edc5-4f28-a35d-1179a7352c75
41397,197c9592-e2e6-4bf5-aba8-8f6596ea3102
41647,efd216b9-cd1e-4fd3-ae55-d79556d1aad5
41681,8fcfdf3c-0d83-4c5b-925c-a38a4a021f29
41690,70a45e1b-1505-4ac4-ae1e-ce4630d4cd5a
41702,Opt-out
41716,Opt-out
41742,000f030d-7878-47e4-b932-e9d7660bfc17
41905,f29c1f4c-8061-41fa-b491-fc5be754a9c2
41906,cf306500-5551-44f9-bd3e-feaf0fcf5885
41908,Opt-out
41917,d5f3f0ce-4e06-46d8-9e35-befce788af53
42066,df5e2034-3764-4d91-ae90-bb89250cfd38
42184,5b8d0dce-27a8-4996-94ab-0d5e84b91ba2
42430,9f3b614d-7096-4692-af65-49ff8ba1db3a
42510,d18ab6fd-6d1b-4331-b3d1-3b01c7a4b1cf
42515,Opt-out
42581,7e851a07-9755-44fe-b41b-87d1fd4a8c56
42706,442c81b7-90ce-4aee-a8d6-0e850f5ba985
42734,cb83a2f8-629a-4ca6-bf88-9708d601148e
42743,dddb2385-51d7-4cc9-ab7a-4bbc87e4fd55
42789,896a0204-29d0-4d67-9a3a-9742b9e96659
42876,4d2e51c8-f6f3-45fa-9cde-9fbdf6427c99
42938,65c0ca54-191f-4d1b-be92-524ccaa560c8
42959,9168df97-27f8-4e14-8b76-1bbe77325672
43047,Opt-out
43122,504639ab-3dca-4036-87fc-629596a7e10d
43140,0a3a0aac-b768-4480-9cf6-07030591c678
43357,3bbc63f6-f168-4963-a7d4-a521d2f81dff
43502,8df99503-0716-4196-ad17-205ad4febe66
43503,c88ad573-c377-4827-83d3-015a34131cba
43642,ED04E4CB-8485-49BF-B575-3801AE76968B
43675,251d0305-5ce9-43b9-9202-19fe9cde8b13
43717,Opt-out
43732,7854b4d2-580d-4fd8-ac31-26845c1f8e25
43835,5a97c93b-eee8-4f3e-85fb-79a09cb6faa3
43964,Opt-out
44014,1fb9c8f4-6347-42df-84e3-f08ed56e0008
44119,4937c414-5805-440b-8820-3084c9e17617
44139,6c3a313d-2f84-4d47-a981-fa189d21ae9e
44168,11f9c1e4-ceb5-4df8-8018-b80f4c2603fb
44212,f73a0671-ffb7-4370-b1f7-96664f60da62
44287,3e267357-93d6-4182-b6ad-7cfffa0dcfba
44430,171b6e85-c6e0-45e2-bd4e-5e0fd8c2af86
44464,882c9bc6-768f-4ff4-a046-fbb7e738fc82
44558,Opt-out
44824,Opt-out
44838,0e02184b-4f5c-4810-bfab-148dd6178370
44847,03794292-a686-4898-b17a-752bba418170
44905,5d80a546-871b-47a9-8ab3-706f39f4ee87
45018,ff64ccf0-b89c-405d-a4cd-a2664a2390fb
45112,Opt-out
45124,Opt-out
45333,3cee1148-1feb-4012-82f6-f7d42ea73bd4
45364,f6713374-4e40-44d8-b151-b29c7981e512
45376,b54924a2-6d39-40b5-bc1b-a77b00888db8
45573,86a4f39a-35b7-4f7a-a500-48eda22f10ef
45588,6a085962-8ca1-41cc-bade-aec5c41ebea9
45622,99687c46-258f-482a-a5f1-2f4f77d06e2d
45623,Opt-out
45643,8b64ebaf-fc1e-427c-9864-2ee10f1a4bcd
45680,Opt-out
45778,eda1eb44-5604-4535-92e5-415b1c4c9d2f
45844,2de24f51-d81e-48bd-ad0e-f59eb301ddfa
45966,27f97685-b23f-4704-bf97-b704fb0160f9
46002,f30192d6-0e2c-4f08-9c09-e93f06b8b2cf
46126,f8ac82a5-e513-4a00-bed9-910143d2b0be
46147,f860a374-55f0-4a23-aa84-e2c5d647d5c5
46272,13ccf2a8-0b11-4616-a46f-6c01a0425ad6
46387,8e33a298-439c-4d3d-b615-d0ea96a5dec0
46406,cc15ad89-08b1-4cce-a6af-ab17a29150fa
46509,e6d1cfaf-4595-46b2-98ca-01a1e06f813c
46586,341b3f53-737c-4014-a74e-ff9d38f8a916
46640,049a155d-5577-4b19-93c5-9eaaafd398f1
46692,48f24826-1870-4e4d-8b59-f5a4df54c5e6
46727,82d57309-9c20-4d52-ae6a-8f34a081097d
46728,ba801184-6306-4b86-95fa-a78064943b01
46782,42d2e5fa-9e42-4682-8726-77964b9fbed9
46803,Opt-out
46858,3f7e9b4b-f3b9-4130-b1b5-d70226c2902f
47132,Opt-out
47142,Opt-out
47197,d47d3c9f-7113-4113-aaa9-ab338989a041
47241,f221fba6-2d3e-486e-b9ba-49e17b79c067
47330,f6167ddd-29bb-42bf-be23-30ef961fdecd
47346,fa5fa81e-4c20-4b4a-9683-d2d7846ffeb3
47422,39617c16-3599-4407-9206-080a894a5b6f
47483,d8ab672e-fe02-4488-bfa4-89c38adae513
47515,6f322222-ec02-469e-9411-0a5a7f42807c
47540,63050e74-3cc8-4b1a-be85-905c4b0a0b15
47576,2af2bec7-cbff-434e-a44d-3e2216a82170
47650,2a8d7fd6-2380-4a7a-b03a-680ddc1f045f
47758,3f1d7df1-ca8f-4361-9211-3bb18e9d9ac4
47814,e4ebfc44-b854-4a9f-94b2-84f4f00cd6fa
48037,a338b7cc-453f-4d01-bcff-04ffb2f24eb8
48103,469311b6-97c6-4df4-b7d7-35f22517a054
48138,94b8cc30-9428-476b-8531-aa92241bc7ec
48160,Opt-out
48187,278f4375-3958-4884-840a-679f2ea7695f
48206,03e4f152-0819-47ba-9ae0-ff0866ba49ce
48223,b9a54a30-99e1-403b-a958-18f4386e76fe
48279,Opt-out
48290,Opt-out
48313,Opt-out
48366,2733c657-9bfe-4a7f-a1b4-7f55effef3ac
48613,20e48e22-7ad7-45e4-b9e9-365db99ea66c
48630,a0d02dab-dd18-4338-ae1b-f658cdb14607
48706,Opt-out
48711,2703c96e-c14a-47a3-9e77-dc205b89ef86
48741,Opt-out
48803,79699841-4fa5-44e1-bc95-c68afcb45261
48909,8edb68f6-7f2a-4514-b0fb-b37f70acfb4b
48945,Opt-out
49034,Opt-out
49093,de55a853-ad59-45d9-9a8b-252179cdb290
49232,246abfa4-3f87-4eb5-835d-e2f53d0241a5
49383,fb6d8204-eab7-4550-8265-f55f64b8dda5
49462,519a2b9f-a786-41e2-892a-d0392d95df68
49624,e4e400c0-444b-4dab-881b-c71142d6a6fd
49627,Opt-out
49647,de69b833-2a60-4bc9-aaf8-097fd2a4bbed
49706,0031d365-30f5-468e-91b2-6df03c76a4e2
49712,9b561f1e-bf8c-4235-80d4-b730ba74b02d
49727,Opt-out
49775,aecef878-45c9-4a09-955f-a634bc06922a
49776,9e48289b-4051-4f9a-9f1b-d85e32eb963e
49812,b81f3fa0-691a-4245-91fe-be74029be771
49848,e7ab47ce-79c1-4a97-8b79-490a074eba55
50008,ea373b7b-5eb9-4ac0-af77-f1b43b1f7eb6
50016,96a5abbe-9b2d-41fa-9d50-8a122abcd07b
50046,a843eaef-2948-4781-aaa7-a74d3a6cee2d
50286,Opt-out
50294,ab96d605-4b36-4b15-bd9b-325e40a3c8e3
50495,59ec3891-52d3-4003-9582-220b9b560720
50523,ab19917a-4bdd-45f5-88ac-17be1b1a5cb4
50534,b2e30e53-3462-40bd-ba75-388390294e05
50750,Opt-out
50783,13fd1342-c375-49d6-b701-b9d4bfd86024
51014,55f75783-b237-440c-9c8a-87e18ca657e5
51039,E38DA4DD-736E-4C9D-9F8E-3B39B5F1EAA8
51104,f0b86ac3-e745-4968-b414-5557be2aad6a
51142,c44a409f-5ce5-407c-b8bd-3ea247b3781b
51170,Opt-out
51288,a318b651-3c1c-4ff2-8882-fbf19c47043a
51309,e832f0e6-e26a-40db-aa3d-31e55f94c860
51314,54295d14-965f-48af-8734-db31452ed5e0
51388,4527aa90-19fd-4e62-90c3-d27a48d5a7a8
51496,03d9e577-7153-434f-ab37-c9966e39f6e6
51551,Opt-out
51562,da843bef-1b95-45d7-a34d-75194611475e
51579,040cec43-f463-41a3-8da9-71d22a2391d8
51765,c7f157c1-9b3d-4e9c-89e5-516a4066a78e
51805,Opt-out
51807,f5dd1270-a66f-42e5-88c5-15712dbf37e4
51876,2b7bdc35-7aa8-40da-afbc-6b9b3f19ed79
51877,0c307d2f-9d2f-4698-b967-6a737dc14f1c
51996,b39659c5-3094-468c-a664-3aa7ec7d86db
52003,58c3780f-e628-4b9b-9069-64049499f983
52021,6765a926-db9c-424a-ba6f-54b2f177d54f
52069,Opt-out
52099,7fc8df9a-a268-4e60-8a24-178f7c88523b
52150,38f8cdc9-8379-44c0-8aa7-625e923b7317
52193,Opt-out
52197,d4c4d346-0c72-4f41-99d6-01dafa6a2e8b
52283,660fcdf2-9baf-4ec2-951d-7db32a7ae060
52393,a43c4756-6035-4c5f-b9f4-5021a608b2e1
52497,a7a8a479-f068-435d-b9de-ee9f470ec4ef
52563,Opt-out
52565,Opt-out
52580,c2c4a6a3-e989-440a-b2c7-a9bab0d10b86
52689,Opt-out
52705,ff053da2-27f3-403a-8adc-68c839e3ea6e
52759,4424cfbd-500c-4c11-b82c-4e22fbe88bf6
52778,c5f24a0d-8f11-45ac-a600-dff7623eefc4
52887,c163e636-74a0-49d3-82a0-32de6afafd39
52920,51b378ef-c3aa-41d6-875d-b749f7974bc1
52988,e0f92bdd-7b1e-4fd2-b336-53586e81e8ed
53001,7242686e-4b7a-4fb2-82d2-299c613728ee
53101,a25a6c9e-639b-4444-ae42-207651dd6811
53169,181c0fb9-a56b-401d-a064-33696947e16c
53172,Opt-out
53272,Opt-out
53276,Opt-out
53396,Opt-out
53445,8abcead0-076c-4142-a40b-23c72b22db65
53451,Opt-out
53544,22c36564-464e-45df-aef7-966586364237
53662,33393449-983a-4ecd-a286-1596aa011a92
53692,11c10343-9813-457d-9b1d-ae769c3153cc
53701,0902288f-60ad-41ab-8764-4504a96445ef
53710,be921746-02ed-46aa-aceb-5061ddbbea3a
53733,b7dd7081-3330-4c86-b8fd-3310f0d23705
53764,fa514ac7-a855-41db-9240-e219f2d831e3
53834,9f03427d-89c9-4305-bc55-eb7548771b39
53888,5184ca5a-16f0-47d4-93d9-d687eedcad41
53922,be0c3e46-02ba-473b-bcc4-dd7b2986ad91
53964,f8dfc288-2b9d-472e-adcd-0ad91b49e73f
53973,0660accc-c4d7-4f9b-b561-40de9519f153
53975,fe1c3114-9a44-4d37-a05a-90be9f5bf35d
54078,da98e505-275c-460c-ba73-44ba6be7b0fc
54160,8c29dcc6-05db-4ab7-a873-5f14e28c5217
54172,d7d3bd48-67f1-47a1-b885-d693ffab1c12
54200,cce5bc51-a2a3-4537-b15f-696d6197d1c9
54209,d85fd49d-1bdb-4854-9958-f175ef9b7c69
54287,a9f10a25-6e20-4297-bbcf-9371925c7299
54336,ebb905e6-68f2-4636-8f77-2a86c25706ff
54353,1f023938-2b71-4d20-9e1e-164e600cbd9e
54363,56bfd0dc-801a-4e86-a2ac-050fcc285d55
54453,1d5a3eb3-de35-408e-a4b2-890738bf6ebd
54500,AF85B039-7E8D-4C37-BBDE-1D7A72D1D79D
54577,6c6b64b3-745f-4781-a026-3cff40d98c82
54583,e7c261e3-07ce-4ab8-90ff-55ba758a7486
54653,8c626254-dd1f-4667-8707-c0982a10fc0d
54727,dfe471ed-9da6-461e-9ff3-56f370b95889
54798,b679d005-1c61-459d-a3d3-3517b2448d23
54819,Opt-out
54905,85cb50b0-d8f0-4ff8-9160-6c06537286a8
54921,4E83A30A-5846-4814-9B82-EDC53CAF637C
55010,7FA25771-5799-461F-84BB-7909204D7615
55088,Opt-out
55134,ec6c6d54-7d87-4df7-8f61-71018292bc70
55183,5575cf06-16cf-4961-9c34-b076abdcffe4
55221,e3877f02-1ab9-4593-be44-2f62cb37da0d
55266,b9db5968-20b9-41a0-a4ea-dda498560de3
55284,C7B34F36-D860-414A-BAED-CE633A78DA9C
55367,d4cd8c8d-6c44-49c0-9cbd-95012ff026c6
55401,95ef64ab-659e-4d82-81cc-adf6818ae902
55408,6B9BFAFB-45F5-43CD-9630-5F039394655E
55625,0f86b382-2cda-4cb1-b5a0-83143c4d782b
55626,457c11a5-0f52-43f8-a01c-ba01e9b9738d
55677,dcc75338-36a5-43da-8454-c3a3a2794007
55715,612d74e5-9649-42ca-b488-bf9449e3db3c
55744,8f972963-b8d6-4ce4-a042-a30b7f937d3b
55759,d4997f19-ab81-4aa0-9109-06c78007dc00
55892,3a70fe1e-997f-4aad-b2f2-2027fa6efac9
55908,b7496b38-0a80-46d4-8453-c70d9c8d76bb
55944,7f4b8215-239a-4543-9df0-bddba5995a76
55983,55069bc4-d839-4d75-a5b0-da1966de0f4c
55995,2fdc2aa5-c9af-4005-8044-eeda281612cb
56027,453056f0-2167-485a-bbe7-133e74a944e5
56062,b011d98c-1555-47bb-ba3a-fd76b2823b9c
56071,b67d1c40-f070-443b-8b55-ed656aa88f51
56076,cb0fc60d-8ec7-4c44-9c14-8ec2bf176041
56092,370381e5-d0b0-4d8d-9e1b-53214b11b0e2
56103,Opt-out
56123,92e94a58-e12a-45e7-ba0e-c0f30ceff29b
56131,11bcf0b1-a64b-4dde-b024-a5dbd69ddd22
56167,5618660a-5969-4e05-a8e8-57612a9f2608
56184,c73548a4-2324-407e-9325-557fe185e726
56301,19bc8432-c607-4679-9a83-8d3e0a847d67
56303,C39926FD-FDA2-4E6D-B64B-A31ED5BBB519
56322,835c7e2f-7f26-49ba-a743-8ff5515bb997
56393,eb26e6f0-fef3-4c9b-a9ff-edc436f30e3c
56402,Opt-out
56442,4a94b3b8-a6d8-4048-ad5d-c7f6dafceefb
56526,Opt-out
56566,73fbf55e-e02a-4953-aec4-a24969cded9a
56585,a7d61bed-0a94-418f-8285-89b7cc705a08
56622,60c805f0-8699-4c28-adf7-633207c39fd5
56731,Opt-out
56762,75A41347-E1D8-47AD-9F99-C470632A0987
56767,ff80642c-d28f-40dd-81bf-5a8eef883973
56784,f88fe5ed-d027-4e9c-acb3-fa6cd5bd4047
56805,0056817a-ec62-4058-bb3a-be7b6315c225
56890,06ca45f8-79d7-4772-9fcd-c117a93e7c52
56893,5a317ade-2493-478b-bc20-4a66d33d1219
56972,d76af48b-e7a6-4388-89d9-56f6ca2770a5
57003,Opt-out
57020,e99a1bf2-3606-4221-bee9-4c34812e39db
57025,75d5f18f-e9de-4686-86a3-8f48d185cbba
57029,8caedf00-5f47-426b-b250-1ec6f4dacbc9
57061,7548d0f1-21d6-4d8d-8ab5-ef1d5af8372c
57091,fa63195d-5dad-4174-abdb-2aa5557e6556
57112,67f44b38-93bc-4ea1-ad26-5ae2f709c89e
57183,da182ee2-f88f-474c-8f36-4624d707a7ca
57196,Opt-out
57215,583156de-66f3-41d4-b710-80435be68766
57326,Opt-out
57340,b0fb2196-1496-44e6-af57-f7c8026952c4
57414,Opt-out
57417,64af1d3a-6170-44d2-bbe0-aae3e7deef5b
57467,49fc54d4-4233-4a12-9d13-3b3de4ff23a9
57470,a8f40d1d-448e-4ea5-a111-f1e9750b715e
57509,Opt-out
57546,685e51e4-955d-446c-8091-8df101366ade
57660,2ab8adce-faec-4f12-957e-40036621f240
57740,c398a2cb-04d2-4053-a5d5-565e30383a2c
57750,1437ac32-d73b-4e48-a4ab-8a8f953ce8aa
57751,1ddf6226-70f4-49d2-b143-053aa9731607
57764,870d5db4-8508-46a2-93f2-c6456f620984
57772,742a2bc6-1d24-4500-a548-4132ea78e522
57785,a614bb96-5521-40d9-afc9-8c651ecf9976
57789,b131ac5f-7a93-4434-9dd6-19287b94e6b1
57806,af38d876-2840-4d2a-9908-860beabf7aaf
57882,Opt-out
57968,F7D8653F-5B93-4B54-9E9F-457F32A33872
57987,ca662175-e6e5-4314-8029-d89eca4e06b7
58005,9be7203b-2bf8-4167-8e23-0eb26714133b
58019,d5c28200-7dd5-49e1-a5d4-323bef3c3fea
58024,3fd6ce60-7b28-44b7-a50f-28182c23d2dd
58043,bdabbf3e-76a4-425b-a26a-08363c6a20c6
58071,4642ea64-0014-44fa-a081-9df3b5eb1cae
58125,f519abb0-b904-48bf-9581-df5fb7c34fc9
58134,2b5eb56b-65ed-43a7-bd75-92c88f579ee0
58157,8a69a903-f044-4cc6-a4f2-6ccdaa33abcc
58172,c7a2f471-d3a1-497a-b133-56394a028ce5
58186,dd32ff3e-4bf3-412b-bc25-49044e3b1621
58212,32f2c356-cb0b-48ee-b510-355f07bea680
58224,3935ea58-6890-4eaf-9392-25dd8e588e06
58297,Opt-out
58301,d2d1a7f0-cc2b-4a22-a5a0-157c84361337
58315,2e12e88f-e4af-4f5a-9221-102f1513fa8c
58317,Opt-out
58323,791923a7-3830-4fa9-89be-6a7e7d29703d
58357,ba7dff19-3ea1-4dc2-bfcb-7a6cb0f99d89
58383,Opt-out
58397,0d0ce770-6d8a-40e9-827e-6e7e74d096d6
58415,Opt-out
58437,fcf5dd20-8424-4b55-b375-4313adc8c025
58485,54914817-8c5c-4a60-8b8f-fecdc252d5e0
58503,15868a58-f004-420e-89bc-44bb158eece0
58543,Opt-out
58567,c38f0b71-3b95-4a28-9127-8b0e44d01f82
58591,16ea475c-5781-4f05-b78c-cf6a08329dc0
58667,Opt-out
58735,96395a60-586b-4c1d-9fb3-16673192cb9a
58783,Opt-out
58809,f611ca95-92af-4995-aecb-aee0fea62520
58811,0ca44ff8-ef85-4bdd-a7e5-853789e0e45e
58830,167e689e-5098-4dfe-b5a9-093b7a6409b9
58890,65afef92-5be8-4733-9506-152dabb3dd61
58963,70195e12-e65c-466a-8001-33d379faf1e7
59021,Opt-out
59037,930a0791-690b-4060-890f-584b92d87264
59061,80fe0d6f-2cd8-478f-81c5-9e1eb107c1c4
59091,4f4ab847-c69e-4668-8d92-1453118d54f2
59195,148db4a0-c110-4744-aab3-0dde13579a44
59200,f5b51f5f-532d-4332-8a96-f621685b21af
59206,Opt-out
59221,Opt-out
59230,Opt-out
59295,6144b918-4c35-4e1e-b24b-94178817d162
59300,75be8cd4-cc5a-49b8-9c89-dc862a6c2dce
59315,b60da263-8a1e-4af9-b2cb-5839addc73d7
59316,aa8963b7-56d1-4aa6-b24d-ebfb587d66c5
59361,95a69589-e13d-43e6-91f3-de0664e8f93e
59364,74f81bd5-493f-4072-abae-a7a90f73e0db
59368,1a7e96a4-10cb-490a-815b-a42002fc97e3
59372,d894ef74-9355-4ea9-bb69-ee4720a31079
59401,f50a923b-73b4-4b45-b92d-5a13ed7eeb69
59463,4bf5157b-0d26-45b8-9cfe-7be30e5720fa
59503,3e5afbcb-c04b-4357-bac3-bc7bea374891
59507,2d6dff37-2ace-4ea4-bf40-d37ac695c7e6
59555,3d52c8a5-308e-4b12-a32c-3234501b1fa3
59559,ce17c61e-f4f5-4656-aab2-cad41f57362a
59577,f7cd66cd-5989-4ec1-b7cb-26f65b77b04d
